id,title,year,rating,votes,budget,gross_world_wide,gross_us_canada,opening_weekend_gross,genres,production_companies,wins,nominations,oscars
tt0960741,The Canyon,2009,5.8,5.2K,10000000.0,1785.0,1785.0,1785.0,['Thriller'],"['Middle Fork Productions', 'Pierce/Williams Entertainment', 'Zero Gravity Management']",0,0,0
tt1252595,Ghosted,2009,4.6,402,800000.0,1780.0,1780.0,980.0,"['Drama', 'Mystery', 'Romance', 'Thriller']","['Hyena Films', 'Chi & Company', '3Sat']",0,0,0
tt1268962,Drool,2009,5.8,829,1000000.0,1403.0,1403.0,1199.0,['Comedy'],"['Upload Films', 'Slamdance', 'Elements Entertainment']",0,0,0
tt0804536,Strangers Online,2009,4.0,39,19000.0,968.0,968.0,968.0,"['Drama', 'Thriller']",['MPH Productions'],0,0,0
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,7.8,990K,245000000.0,2071310218.0,936662225.0,247966675.0,"['Action Epic', 'Adventure Epic', 'Globetrotting Adventure', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']","['Lucasfilm', 'Bad Robot']",0,140,5
tt0369610,Jurassic World,2015,6.9,694K,150000000.0,1671537444.0,653406625.0,208806270.0,"['Dinosaur Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Sci-Fi']","['Universal Pictures', 'Amblin Entertainment', 'Legendary Entertainment']",0,58,0
tt2395427,Avengers: Age of Ultron,2015,7.3,946K,250000000.0,1405018048.0,459005868.0,191271109.0,"['Artificial Intelligence', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['Marvel Studios'],0,52,0
tt2096673,Inside Out,2015,8.1,848K,175000000.0,859076254.0,356461711.0,90440272.0,"['Coming-of-Age', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']","['Pixar Animation Studios', 'Walt Disney Pictures']",0,118,0
tt2820852,Furious 7,2015,7.1,423K,190000000.0,1515342457.0,353007020.0,147187040.0,"['Car Action', 'Action', 'Thriller']","['Universal Pictures', 'Media Rights Capital (MRC)', 'China Film Co., Ltd.']",0,36,0
tt2293640,Minions,2015,6.4,269K,74000000.0,1159457503.0,336045770.0,115718405.0,"['Computer Animation', 'Slapstick', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Sci-Fi']","['Illumination Entertainment', 'Universal Pictures']",0,29,1
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,6.6,387K,160000000.0,661456867.0,281723902.0,102665981.0,"['Dystopian Sci-Fi', 'Teen Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['Lionsgate', 'Color Force', 'Studio Babelsberg']",0,34,0
tt3659388,The Martian,2015,8.0,954K,108000000.0,630621406.0,228433663.0,54308575.0,"['Space Sci-Fi', 'Survival', 'Adventure', 'Drama', 'Sci-Fi']","['Twentieth Century Fox', 'TSG Entertainment', 'Scott Free Productions']",0,199,7
tt1661199,Cinderella,2015,6.9,195K,95000000.0,542358331.0,201151353.0,67877361.0,"['Fairy Tale', 'Feel-Good Romance', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Romance']","['Walt Disney Pictures', 'Allison Shearmur Productions', 'Beagle Pug Films']",0,38,1
tt2379713,Spectre,2015,6.8,476K,245000000.0,880707597.0,200074609.0,70403148.0,"['Globetrotting Adventure', 'One-Person Army Action', 'Spy', 'Action', 'Adventure', 'Thriller']","['B24', 'Columbia Pictures', 'Danjaq']",0,37,0
tt2381249,Mission: Impossible - Rogue Nation,2015,7.4,420K,150000000.0,682716636.0,195042377.0,55520089.0,"['Action', 'Adventure', 'Thriller']","['Paramount Pictures', 'Skydance Media', 'Bad Robot']",0,26,0
tt2848292,Pitch Perfect 2,2015,6.4,173K,29000000.0,287144079.0,184296230.0,69216890.0,"['Comedy', 'Music']","['Brownstone Productions (II)', 'Gold Circle Films', 'Universal Pictures']",0,17,0
tt1663202,The Revenant,2015,8.0,898K,135000000.0,532950503.0,183637894.0,474560.0,"['Epic', 'Period Drama', 'Survival', 'Western Epic', 'Action', 'Adventure', 'Drama', 'Western']","['New Regency Productions', 'RatPac Entertainment', 'New Regency Productions']",0,193,0
tt0478970,Ant-Man,2015,7.2,741K,130000000.0,519311965.0,180202163.0,57225526.0,"['Superhero', 'Action', 'Comedy', 'Sci-Fi']","['Marvel Studios', 'Gary Sanchez Productions']",0,34,1
tt2224026,Home,2015,6.5,115K,135000000.0,386041607.0,177397510.0,52107731.0,"['Computer Animation', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Sci-Fi']",['DreamWorks Animation'],0,10,0
tt2510894,Hotel Transylvania 2,2015,6.6,149K,80000000.0,475186976.0,169700110.0,48464322.0,"['Computer Animation', 'Supernatural Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['Columbia Pictures', 'LStar Capital', 'Sony Pictures Animation']",0,11,0
tt2322441,Fifty Shades of Grey,2015,4.2,343K,40000000.0,569651467.0,166167230.0,85171450.0,"['Erotic Thriller', 'Psychological Drama', 'Psychological Thriller', 'Steamy Romance', 'Drama', 'Romance', 'Thriller']","['Focus Features', 'Michael De Luca Productions', 'Trigger Street Productions']",0,30,1
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,6.0,63K,74000000.0,325186032.0,162994032.0,55365012.0,"['Computer Animation', 'Hand-Drawn Animation', 'Sea Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['Paramount Animation', 'Nickelodeon Movies', 'United Plankton Pictures']",0,9,0
tt1398426,Straight Outta Compton,2015,7.8,224K,28000000.0,201634991.0,161197785.0,60200180.0,"['Docudrama', 'Period Drama', 'Showbiz Drama', 'Biography', 'Drama', 'History', 'Music']","['Universal Pictures', 'Legendary Entertainment', 'New Line Cinema']",0,40,1
tt2126355,San Andreas,2015,6.1,263K,110000000.0,474609154.0,155190832.0,54588173.0,"['Disaster', 'Urban Adventure', 'Action', 'Adventure', 'Thriller']","['New Line Cinema', 'Village Roadshow Pictures', 'RatPac-Dune Entertainment']",0,10,0
tt1392190,Mad Max: Fury Road,2015,8.1,1.1M,150000000.0,380437267.0,154280290.0,45428128.0,"['Action Epic', 'Adventure Epic', 'Car Action', 'Desert Adventure', 'Dystopian Sci-Fi', 'Quest', 'Road Trip', 'Action', 'Adventure', 'Sci-Fi']","['Warner Bros.', 'Village Roadshow Pictures', 'Kennedy Miller Mitchell']",0,233,0
tt1528854,Daddy's Home,2015,6.2,133K,50000000.0,242786137.0,150357137.0,38740203.0,"['Buddy Comedy', 'Comedy', 'Family']","['Paramount Pictures', 'Red Granite Pictures', 'Gary Sanchez Productions']",0,4,0
tt2908446,The Divergent Series: Insurgent,2015,6.2,261K,110000000.0,297002527.0,130179072.0,52263680.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","['Summit Entertainment', 'Red Wagon Entertainment', 'Mandeville Films']",0,18,0
tt2452042,The Peanuts Movie,2015,7.0,51K,99000000.0,246233113.0,130178411.0,44213073.0,"['Computer Animation', 'Slapstick', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']","['Twentieth Century Fox Animation', 'Blue Sky Studios', 'Feigco Entertainment']",0,49,0
tt1979388,The Good Dinosaur,2015,6.7,132K,200000000.0,332207671.0,123087120.0,39155217.0,"['Animal Adventure', 'Buddy Comedy', 'Computer Animation', 'Dinosaur Adventure', 'Quest', 'Action', 'Adventure', 'Animation', 'Comedy', 'Drama']","['Pixar Animation Studios', 'Walt Disney Pictures']",0,41,0
tt3079380,Spy,2015,7.0,265K,65000000.0,235666219.0,110825712.0,29085719.0,"['Parody', 'Slapstick', 'Action', 'Comedy']","['Twentieth Century Fox', 'Chernin Entertainment', 'Feigco Entertainment']",0,31,0
tt3152624,Trainwreck,2015,6.2,144K,35000000.0,140795793.0,110212700.0,30097040.0,"['Raunchy Comedy', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']","['Universal Pictures', 'Apatow Productions', 'Dentsu']",0,27,0
tt3076658,Creed,2015,7.6,318K,35000000.0,174178883.0,109778883.0,29632823.0,"['Boxing', 'Action', 'Drama', 'Sport']","['Metro-Goldwyn-Mayer (MGM)', 'Warner Bros.', 'New Line Cinema']",0,65,1
tt1964418,Tomorrowland,2015,6.4,194K,190000000.0,209035668.0,93436322.0,33028165.0,"['Quest', 'Action', 'Adventure', 'Family', 'Fantasy', 'Mystery', 'Sci-Fi']","['Walt Disney Pictures', 'A113', 'Babieka']",0,19,0
tt2561572,Get Hard,2015,6.0,150K,40000000.0,111811453.0,90411453.0,33803253.0,"['Comedy', 'Crime', 'Drama']","['Gary Sanchez Productions', 'Warner Bros.']",0,0,0
tt1340138,Terminator Genisys,2015,6.3,298K,155000000.0,440603537.0,89760956.0,27018486.0,"['Cyber Thriller', 'Cyberpunk', 'Dystopian Sci-Fi', 'Time Travel', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['Paramount Pictures', 'Skydance Media', 'Annapurna Pictures']",0,0,0
tt1850457,Sisters,2015,6.0,71K,30000000.0,105011053.0,87044645.0,13922855.0,"['Buddy Comedy', 'Comedy']","['Everyman Pictures', 'Little Stranger']",0,0,0
tt2974918,Alvin and the Chipmunks: The Road Chip,2015,4.9,24K,90000000.0,234798636.0,85886987.0,14287159.0,"['Road Trip', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']","['Fox 2000 Pictures', 'Regency Enterprises', 'Bagdasarian Productions']",0,4,0
tt4046784,Maze Runner: The Scorch Trials,2015,6.3,287K,61000000.0,312296056.0,81697192.0,30316510.0,"['Dystopian Sci-Fi', 'Teen Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['Gotham Group', 'TSG Entertainment', 'Temple Hill Entertainment']",0,5,0
tt2637276,Ted 2,2015,6.3,242K,68000000.0,215863606.0,81476385.0,33507870.0,"['High-Concept Comedy', 'Raunchy Comedy', 'Comedy']","['Universal Pictures', 'Media Rights Capital (MRC)', 'Fuzzy Door Productions']",0,4,0
tt1051904,Goosebumps,2015,6.3,98K,58000000.0,158261424.0,80080379.0,23618556.0,"['Adventure', 'Comedy', 'Fantasy', 'Horror']","['Columbia Pictures', 'Sony Pictures Animation', 'LStar Capital']",0,0,0
tt2120120,Pixels,2015,5.6,166K,88000000.0,244874809.0,78747585.0,24011616.0,"['Alien Invasion', 'Farce', 'High-Concept Comedy', 'Satire', 'Supernatural Fantasy', 'Action', 'Comedy', 'Fantasy', 'Sci-Fi']","['Columbia Pictures', 'LStar Capital', 'China Film Group Corporation (CFGC)']",0,9,0
tt2361509,The Intern,2015,7.1,287K,35000000.0,194764672.0,75764672.0,17728313.0,"['Workplace Drama', 'Comedy', 'Drama']",['Waverly Films'],0,9,0
tt3682448,Bridge of Spies,2015,7.6,333K,40000000.0,165478348.0,72313754.0,15371203.0,"['Legal Drama', 'Legal Thriller', 'Period Drama', 'Political Drama', 'Political Thriller', 'Spy', 'Drama', 'History', 'Thriller', 'War']","['Dreamworks Pictures', 'Fox 2000 Pictures', 'Reliance Entertainment']",0,104,0
tt3450650,Paul Blart: Mall Cop 2,2015,4.4,42K,30000000.0,107588679.0,71038190.0,23762435.0,"['Action', 'Comedy', 'Crime', 'Family']","['Columbia Pictures', 'LStar Capital', 'Happy Madison Productions']",0,9,0
tt1596363,The Big Short,2015,7.8,501K,28000000.0,133440870.0,70259870.0,705527.0,"['Dark Comedy', 'Docudrama', 'Satire', 'Workplace Drama', 'Biography', 'Comedy', 'Drama', 'History', 'Financial Drama']","['Paramount Pictures', 'New Regency Productions', 'Plan B Entertainment']",0,81,0
tt3832914,War Room,2015,6.5,17K,3000000.0,73267874.0,67790117.0,11351389.0,['Drama'],"['FaithStep Films', 'Affirm Films', 'Provident Films']",0,0,0
tt2268016,Magic Mike XXL,2015,5.6,62K,14800000.0,122613057.0,66013057.0,12857184.0,"['Comedy', 'Drama', 'Music']","['Warner Bros.', 'Iron Horse Entertainment (II)']",0,5,0
tt3567288,The Visit,2015,6.3,161K,5000000.0,98450062.0,65206105.0,25427560.0,"['Dark Comedy', 'Found Footage Horror', 'Horror', 'Mystery', 'Thriller']","['Blinding Edge Pictures', 'Blumhouse Productions', 'Neighborhood Film Co.']",0,14,0
tt0884732,The Wedding Ringer,2015,6.6,82K,23000000.0,79799880.0,64460211.0,20649306.0,"['Comedy', 'Romance']","['LStar Capital', 'Miramax', 'Screen Gems']",0,4,0
tt1355683,Black Mass,2015,6.8,196K,53000000.0,99975678.0,62575678.0,22635037.0,"['Gangster', 'True Crime', 'Biography', 'Crime', 'Drama']","['Cross Creek Pictures', 'RatPac-Dune Entertainment', 'Le Grisbi Productions']",0,24,0
tt1524930,Vacation,2015,6.2,125K,31000000.0,107228221.0,58884188.0,14681108.0,"['Road Trip', 'Slapstick', 'Adventure', 'Comedy']","['New Line Cinema', 'RatPac-Dune Entertainment', 'BenderSpink']",0,3,0
tt3862750,The Perfect Guy,2015,5.6,12K,12000000.0,60273173.0,57027435.0,25888154.0,"['Drama', 'Romance', 'Thriller']","['Confluential Films', 'Rocklin/Faust', 'Screen Gems']",0,3,0
tt2446980,Joy,2015,6.6,148K,60000000.0,101134059.0,56451232.0,17015168.0,"['Docudrama', 'Period Drama', 'Workplace Drama', 'Biography', 'Drama']","['Fox 2000 Pictures', 'Annapurna Pictures', 'Davis Entertainment']",0,23,1
tt1502712,Fantastic Four,2015,4.3,181K,120000000.0,167882881.0,56117548.0,25685737.0,"['Superhero', 'Action', 'Adventure', 'Sci-Fi']","['Twentieth Century Fox', 'Constantin Film', 'Marvel Entertainment']",0,4,0
tt3460252,The Hateful Eight,2015,7.8,680K,44000000.0,161217616.0,54117416.0,4610676.0,"['Period Drama', 'Suspense Mystery', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller', 'Western']","['Visiona Romantica', 'Double Feature Films', 'FilmColony']",0,116,0
tt2381941,Focus,2015,6.6,283K,50100000.0,159162963.0,53862963.0,18685137.0,"['Caper', 'Comedy', 'Crime', 'Drama', 'Romance']","['K&S Films', 'RatPac-Dune Entertainment', 'Zaftig Films']",0,0,0
tt1798684,Southpaw,2015,7.3,265K,30000000.0,91970827.0,52421953.0,16701294.0,"['Boxing', 'Drama', 'Sport']","['Escape Artists', 'Hill District Media', 'Riche Productions']",0,0,0
tt3195644,Insidious: Chapter 3,2015,6.1,122K,10000000.0,112983889.0,52218558.0,22692741.0,"['Supernatural Horror', 'Horror', 'Mystery', 'Thriller']","['Gramercy Pictures (I)', 'Stage 6 Films', 'Entertainment One']",0,11,0
tt1029360,Poltergeist,2015,4.9,63K,35000000.0,95437994.0,47425125.0,22620386.0,"['Supernatural Horror', 'Horror', 'Thriller']","['Fox 2000 Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Metro-Goldwyn-Mayer Studios']",0,6,0
tt1617661,Jupiter Ascending,2015,5.3,197K,176000000.0,184287723.0,47387723.0,18372372.0,"['Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']","['Warner Bros.', 'Village Roadshow Pictures', 'Dune Entertainment']",0,16,0
tt3397884,Sicario,2015,7.7,496K,30000000.0,84997446.0,46889293.0,401288.0,"['Contemporary Western', 'Cop Drama', 'Drug Crime', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['Lionsgate', 'Black Label Media', 'Thunder Road Pictures']",0,157,3
tt1638355,The Man from U.N.C.L.E.,2015,7.2,343K,75000000.0,110045109.0,45445109.0,13421036.0,"['Globetrotting Adventure', 'Parody', 'Action', 'Adventure', 'Comedy']","['Warner Bros.', 'RatPac-Dune Entertainment', 'Wigram Productions']",0,7,0
tt1895587,Spotlight,2015,8.1,513K,20000000.0,98690254.0,45055776.0,295009.0,"['Docudrama', 'Legal Drama', 'Period Drama', 'True Crime', 'Workplace Drama', 'Biography', 'Crime', 'Drama']","['Participant', 'First Look Media', 'Anonymous Content']",0,144,0
tt2097298,"McFarland, USA",2015,7.4,44K,17000000.0,45710059.0,44482410.0,11020798.0,"['Biography', 'Drama', 'Sport']","['Mayhem Pictures', 'Walt Disney Pictures']",0,3,0
tt4178092,The Gift,2015,7.0,178K,5000000.0,58980521.0,43787265.0,11854273.0,"['Psychological Thriller', 'Drama', 'Mystery', 'Thriller']","['Blumhouse Productions', 'Ahimsa Films', 'Blue-Tongue Films']",0,12,0
tt2719848,Everest,2015,7.1,237K,55000000.0,203427584.0,43482270.0,7222035.0,"['Docudrama', 'Mountain Adventure', 'Survival', 'Adventure', 'Biography', 'Drama', 'Thriller']","['Working Title Films', 'RVK Studios', 'Walden Media']",0,9,0
tt3530002,The Night Before,2015,6.4,86K,25000000.0,52395996.0,43047372.0,9880536.0,"['Holiday Comedy', 'Raunchy Comedy', 'Stoner Comedy', 'Comedy', 'Fantasy', 'Holiday']","['Columbia Pictures', 'Good Universe', 'LStar Capital']",0,0,0
tt3850590,Krampus,2015,6.2,89K,15000000.0,61548707.0,42725475.0,16293325.0,"['Dark Fantasy', 'Supernatural Horror', 'Comedy', 'Fantasy', 'Holiday', 'Horror']","['Legendary Entertainment', 'Universal Pictures', 'Syon Media']",0,14,0
tt3369806,Max,2015,6.6,29K,20000000.0,43956255.0,42656255.0,12155254.0,"['Animal Adventure', 'Adventure', 'Drama', 'Family', 'War']","['Metro-Goldwyn-Mayer (MGM)', 'Sunswept Entertainment', 'Warner Bros.']",0,0,0
tt1655441,The Age of Adaline,2015,7.2,214K,25000000.0,65663276.0,42629776.0,13203458.0,"['Feel-Good Romance', 'Supernatural Fantasy', 'Drama', 'Fantasy', 'Romance']","['Lakeshore Entertainment', 'Lionsgate', 'Sidney Kimmel Entertainment']",0,10,0
tt2381111,Brooklyn,2015,7.5,153K,11000000.0,62402155.0,38322743.0,187281.0,"['Period Drama', 'Drama', 'Romance']","['Wildgaze Films', 'BBC Film', 'Parallel Film Productions']",0,161,3
tt2726560,The Longest Ride,2015,7.0,91K,34000000.0,62944815.0,37446117.0,13019686.0,"['Comedy', 'Drama', 'Romance', 'Western']","['Fox 2000 Pictures', 'Taurus Studios', 'Temple Hill Entertainment']",0,5,0
tt3181822,The Boy Next Door,2015,4.7,47K,4000000.0,52425855.0,35423380.0,14910105.0,['Thriller'],"['Universal Pictures', 'Blumhouse Productions', 'Smart Entertainment']",0,6,0
tt3332064,Pan,2015,5.7,68K,150000000.0,128988320.0,35088320.0,15315435.0,"['Fairy Tale', 'Slapstick', 'Swashbuckler', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['Warner Bros.', 'RatPac-Dune Entertainment', 'Berlanti Productions']",0,0,0
tt2967224,Hot Pursuit,2015,5.1,55K,35000000.0,51680201.0,34580201.0,13942258.0,"['Dark Comedy', 'Action', 'Comedy', 'Crime']","['Metro-Goldwyn-Mayer (MGM)', 'New Line Cinema', 'Pacific Standard']",0,0,0
tt3322364,Concussion,2015,7.1,102K,35000000.0,48623572.0,34542474.0,10513749.0,"['Football', 'Biography', 'Drama', 'Sport']","['LStar Capital', 'Scott Free Productions', 'The Cantillon Company']",0,16,0
tt1666801,The DUFF,2015,6.4,104K,8500000.0,43709744.0,34030343.0,10809149.0,"['Teen Comedy', 'Teen Romance', 'Comedy', 'Romance']","['CBS Films', 'Vast Entertainment', 'Wonderland Sound and Vision']",0,8,0
tt2404425,Woman in Gold,2015,7.3,64K,11000000.0,61619773.0,33307793.0,2091551.0,"['Biography', 'Drama', 'History']","['Origin Pictures', 'BBC Film']",0,0,0
tt2555736,The Second Best Exotic Marigold Hotel,2015,6.5,37K,10000000.0,85979176.0,33078266.0,8540370.0,"['Comedy', 'Drama', 'Romance']","['Blueprint Pictures', 'A Film Location Company', 'Babieka']",0,0,0
tt1674771,Entourage,2015,6.5,84K,30000000.0,49263404.0,32363404.0,10283250.0,"['Dark Comedy', 'Showbiz Drama', 'Comedy', 'Drama']","['Warner Bros.', 'Home Box Office (HBO)', 'RatPac Entertainment']",0,0,0
tt3622592,Paper Towns,2015,6.2,109K,12000000.0,85512300.0,32000304.0,12650140.0,"['Adventure', 'Comedy', 'Drama', 'Mystery', 'Romance']","['Fox 2000 Pictures', 'Temple Hill Entertainment']",0,3,0
tt1823672,Chappie,2015,6.8,275K,49000000.0,102811889.0,31569268.0,13346782.0,"['Artificial Intelligence', 'Cyber Thriller', 'Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']","['Columbia Pictures', 'Media Rights Capital (MRC)', 'LStar Capital']",0,0,0
tt2554274,Crimson Peak,2015,6.5,162K,55000000.0,74679822.0,31090320.0,13143310.0,"['Dark Romance', 'Supernatural Horror', 'Suspense Mystery', 'Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']","['Double Dare You (DDY)', 'Legendary Entertainment']",0,44,0
tt1178665,A Walk in the Woods,2015,6.4,31K,8000000.0,37461274.0,29504281.0,8246267.0,"['Adventure', 'Biography', 'Comedy', 'Drama']","['Route One Entertainment', 'Wildwood Enterprises']",0,0,0
tt2058673,Point Break,2015,5.3,67K,105000000.0,133782481.0,28782481.0,9800252.0,"['Extreme Sport', 'Water Sport', 'Action', 'Adventure', 'Crime', 'Sport', 'Thriller']","['Alcon Entertainment', 'DMG Entertainment', 'Studio Babelsberg']",0,4,0
tt2752772,Sinister 2,2015,5.3,63K,10000000.0,53329150.0,27740955.0,10542116.0,"['Horror', 'Mystery', 'Thriller']","['Entertainment One', 'Gramercy Pictures (I)', 'IM Global']",0,3,0
tt1618442,The Last Witch Hunter,2015,5.9,112K,90000000.0,146936910.0,27367660.0,10812861.0,"['Dark Fantasy', 'Action', 'Adventure', 'Fantasy']","['Summit Entertainment', 'TIK Films', 'Mark Canton Productions']",0,0,0
tt1781922,No Escape,2015,6.7,95K,16200000.0,54418872.0,27288872.0,8111264.0,"['Action', 'Thriller']","['Bold Films', 'Brothers Dowdle Productions']",0,0,0
tt3623726,Ricki and the Flash,2015,6.0,25K,18000000.0,41325328.0,26822144.0,6610961.0,"['Comedy', 'Drama', 'Music']","['Clinica Estetico', 'LStar Capital', 'TriStar Pictures']",0,0,0
tt2199571,Run All Night,2015,6.6,117K,50000000.0,71661644.0,26461644.0,11012305.0,"['Gangster', 'Action', 'Crime', 'Thriller']","['Warner Bros.', 'RatPac-Dune Entertainment', 'Vertigo Entertainment']",0,0,0
tt2279339,Love the Coopers,2015,5.8,28K,17000000.0,42426912.0,26302731.0,8317545.0,"['Comedy', 'Fantasy', 'Romance']","['CBS Films', 'Groundswell Productions', 'Imagine Entertainment']",0,0,0
tt2918436,The Lazarus Effect,2015,5.2,47K,3300000.0,38356892.0,25801570.0,10203437.0,"['Slasher Horror', 'Supernatural Horror', 'Suspense Mystery', 'Teen Horror', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']","['Lionsgate', 'Blumhouse Productions', 'Chapter One Films']",0,0,0
tt4263482,The Witch,2015,7.0,321K,4000000.0,40423945.0,25138705.0,8800230.0,"['Dark Fantasy', 'Folk Horror', 'Period Drama', 'Supernatural Horror', 'Witch Horror', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']","['Parts and Labor', 'RT Features', 'Rooks Nest Entertainment']",0,72,0
tt1390411,In the Heart of the Sea,2015,6.9,152K,100000000.0,94320758.0,25020758.0,11053366.0,"['Sea Adventure', 'Survival', 'Tragedy', 'Action', 'Adventure', 'Biography', 'Drama', 'History']","['Warner Bros.', 'Village Roadshow Pictures', 'RatPac-Dune Entertainment']",0,6,0
tt2309260,The Gallows,2015,4.2,22K,100000.0,42964410.0,22764410.0,9808463.0,"['Found Footage Horror', 'Slasher Horror', 'Supernatural Horror', 'Teen Horror', 'Horror', 'Mystery', 'Thriller']","['New Line Cinema', 'Blumhouse Productions', 'Entertainment 360']",0,0,0
tt2679042,Hitman: Agent 47,2015,5.7,98K,35000000.0,82347656.0,22467450.0,8326530.0,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']","['Twentieth Century Fox', 'Daybreak Productions', 'Prime Universe Productions']",0,0,0
tt2436386,Project Almanac,2015,6.4,86K,12000000.0,33213241.0,22348241.0,8310252.0,"['Time Travel', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']","['Insurge Pictures', 'Platinum Dunes', 'MTV Films']",0,0,0
tt1243974,Aloha,2015,5.4,75K,37000000.0,26250020.0,21067116.0,9670235.0,"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']","['Columbia Pictures', 'New Regency Productions', 'LStar Capital']",0,7,0
tt1741273,Secret in Their Eyes,2015,6.3,53K,19500000.0,34854990.0,20180155.0,6652996.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","['IM Global', 'STX Entertainment', 'Route One Entertainment']",0,3,0
tt2872750,Shaun the Sheep Movie,2015,7.3,45K,25000000.0,110549295.0,19375982.0,4038962.0,"['Animal Adventure', 'Stop Motion Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['StudioCanal', 'Aardman Animations', 'Anton Capital Entertainment (ACE)']",0,49,1
tt2057392,Eye in the Sky,2015,7.3,93K,13000000.0,35259653.0,18704595.0,113803.0,"['Action', 'Drama', 'Thriller', 'War']","['Raindog Films', 'Entertainment One', 'EITS']",0,10,0
tt2473510,Paranormal Activity: The Ghost Dimension,2015,4.6,32K,10000000.0,78903124.0,18300124.0,8070493.0,"['Found Footage Horror', 'Horror', 'Mystery']","['Paramount Pictures', 'Blumhouse Productions', 'Solana Films']",0,4,0
tt2080374,Steve Jobs,2015,7.2,182K,30000000.0,34441873.0,17766658.0,521522.0,"['Docudrama', 'Biography', 'Drama']","['Universal Pictures', 'Legendary Entertainment', 'Scott Rudin Productions']",0,115,2
tt3168230,Mr. Holmes,2015,6.8,69K,11000000.0,29355203.0,17737646.0,2434908.0,"['Crime', 'Drama', 'Family', 'Mystery', 'Thriller']","['AI-Film', 'BBC Film', 'FilmNation Entertainment']",0,0,0
tt3850214,Dope,2015,7.2,90K,7000000.0,17986781.0,17506470.0,6100010.0,"['Adventure', 'Comedy', 'Crime', 'Drama']","['i am OTHER', 'Revolt Films', 'Significant Productions']",0,25,0
tt2461150,Masterminds,2015,5.8,62K,25000000.0,29674699.0,17368022.0,6541205.0,"['Caper', 'Dark Comedy', 'True Crime', 'Biography', 'Comedy', 'Crime']","['Broadway Video', 'Michaels Goldwyn', 'Relativity Media']",0,0,0
tt2938956,The Transporter Refueled,2015,5.2,46K,24926736.0,72629670.0,16029670.0,7355622.0,"['Action', 'Thriller']","['EuropaCorp', 'TF1 Films Production', 'Fundamental Films']",0,0,0
tt1083452,Eddie the Eagle,2015,7.3,103K,23000000.0,46152800.0,15789389.0,6084682.0,"['Adventure', 'Biography', 'Comedy', 'Drama', 'History', 'Sport']","['CAMA Asset Storage & Recycling', 'Hurwitz Creative', 'Lionsgate']",0,9,0
tt3170832,Room,2015,8.1,462K,13000000.0,35402766.0,14677654.0,118298.0,"['Psychological Drama', 'Drama', 'Thriller']","['Element Pictures', 'Bord Scannán na hÉireann / The Irish Film Board', 'Film4']",0,141,0
tt3766394,"Hello, My Name Is Doris",2015,6.6,23K,1000000.0,14659448.0,14444999.0,84986.0,"['Satire', 'Comedy', 'Drama', 'Romance']","['Red Crown Productions', 'Haven Entertainment', 'Frame Switch']",0,11,0
tt3316948,American Ultra,2015,6.1,97K,28000000.0,27262374.0,14440985.0,5454284.0,"['Dark Comedy', 'Satire', 'Action', 'Comedy']","['PalmStar Media', 'FilmNation Entertainment', 'Likely Story']",0,0,0
tt4183692,Woodlawn,2015,6.4,8K,12000000.0,14401617.0,14394097.0,4002226.0,"['Football', 'Biography', 'Drama', 'History', 'Sport']","['Kevin Downes Productions', 'Crescent City Pictures', 'Erwin Brothers Motion Pictures']",0,0,0
